id,event_id,league_name,home_team,away_team,event_time,bet_type,selection,handicap,odds,fair_odds,estimated_roi,result,profit,created_at,updated_at,actual_result
1082,180468671,TT Cup,Dominik Lafek,Filip Musil,2025-08-30 15:50:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1085,180468673,TT Cup,Radek Zeman,Dominik Lafek,2025-08-30 16:50:00,Total,Under U 74.5,74.5,1.83,1.3636363636363638,34.199999999999996,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1086,180468769,TT Cup,Ondrej Fiklik,Pavel Benes,2025-08-30 17:25:00,Total,Under U 74.5,74.5,1.83,1.25,46.40000000000002,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1087,180468862,TT Cup,David Mutl,Ales Zacharda,2025-08-30 18:20:00,Total,Under U 73.5,73.5,1.83,1.0769230769230769,69.92857142857144,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1088,180468863,TT Cup,Michal Kolbusovsky,Jaroslav Sprongl,2025-08-30 18:50:00,Total,Under U 73.5,73.5,1.83,1.3333333333333333,37.25000000000001,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1089,180468864,TT Cup,David Mutl,Jaroslav Sprongl,2025-08-30 19:20:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1090,180468967,TT Cup,Jachym Zacharda,Petr Vanek,2025-08-30 19:25:00,Total,Under U 75.5,75.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-30 14:15:13,2025-08-30 14:15:13,
1091,180468865,TT Cup,Ales Zacharda,Michal Kolbusovsky,2025-08-30 19:50:00,Total,Under U 74.5,74.5,1.9,1.2727272727272727,49.28571428571428,,,2025-08-30 14:15:14,2025-08-30 14:15:14,
1094,180468866,TT Cup,David Mutl,Michal Kolbusovsky,2025-08-30 20:20:00,Total,Under U 74.5,74.5,1.83,1.25,46.40000000000002,,,2025-08-30 14:15:14,2025-08-30 14:15:14,
1095,180468867,TT Cup,Jaroslav Sprongl,Ales Zacharda,2025-08-30 20:50:00,Total,Under U 74.5,74.5,1.83,1.1666666666666667,56.85714285714285,,,2025-08-30 14:15:14,2025-08-30 14:15:14,
1114,180469541,TT Elite Series,Kacper Petas,Jan Zandecki,2025-08-31 08:25:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-30 14:15:15,2025-08-30 14:15:15,
1143,180474515,Czech Liga Pro,Michal Zahradka,Radek Rose,2025-08-31 10:00:00,Total,Under U 75.5,75.5,1.83,1.125,62.66666666666666,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1145,180474520,Czech Liga Pro,Jan Kanera,Oleksandr Kolisnyk,2025-08-31 10:30:00,To Win,Away,,2.25,1.3888888888888888,61.999999999999986,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1149,180474525,Czech Liga Pro,Radek Rose,Jan Kanera,2025-08-31 11:00:00,Total,Under U 74.5,74.5,1.83,1.0,83.0,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1150,180474528,Czech Liga Pro,Milan Smesny,Jiri Grohsgott,2025-08-31 11:30:00,To Win,Home,,2.37,1.25,89.60000000000001,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1155,180474531,Czech Liga Pro,Michal Chalupa,Marcel Pikous,2025-08-31 11:30:00,To Win,Home,,2.37,1.3333333333333333,77.75000000000001,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1158,180474533,Czech Liga Pro,Jiri Grohsgott,Leos Havrda,2025-08-31 12:00:00,To Win,Away,,2.25,1.3888888888888888,61.999999999999986,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1160,180474535,Czech Liga Pro,Michal Zahradka,Jan Kanera,2025-08-31 12:00:00,Total,Under U 78.5,78.5,1.83,1.0769230769230769,69.92857142857144,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1163,180474539,Czech Liga Pro,Pavel Sprynar,Milan Smesny,2025-08-31 12:30:00,To Win,Away,,2.2,1.25,76.00000000000003,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1167,180474549,Czech Liga Pro,Michael Sedlacek,Jakub Pilch,2025-08-31 14:00:00,To Win,Away,,2.5,1.3333333333333333,87.5,,,2025-08-30 20:14:37,2025-08-30 20:14:37,
1169,180474551,Czech Liga Pro,Martin Vizek,Vladislav Hampejs,2025-08-31 14:30:00,To Win,Away,,2.0,1.0,100.0,,,2025-08-30 20:14:38,2025-08-30 20:14:38,
1170,180474551,Czech Liga Pro,Martin Vizek,Vladislav Hampejs,2025-08-31 14:30:00,Total,Over O 77.5,77.5,1.83,1.0,83.0,,,2025-08-30 20:14:38,2025-08-30 20:14:38,
1177,180474560,Czech Liga Pro,Jakub Pilch,Michal Kratochvil,2025-08-31 15:00:00,To Win,Home,,3.0,1.3333333333333333,125.0,,,2025-08-30 20:14:38,2025-08-30 20:14:38,
1185,180474573,Czech Liga Pro,Laurent Lasota,Vladislav Hampejs,2025-08-31 16:30:00,To Win,Away,,1.9,1.0,89.99999999999999,,,2025-08-30 20:14:38,2025-08-30 20:14:38,
1189,180474581,Czech Liga Pro,Matous Klimenta,Milan Klement,2025-08-31 18:00:00,To Win,Away,,2.62,1.25,109.60000000000004,,,2025-08-30 20:14:38,2025-08-30 20:14:38,
1197,180474594,Czech Liga Pro,Michal Kratochvil,Jakub Pilch,2025-08-31 18:30:00,To Win,Away,,3.0,1.3333333333333333,125.0,,,2025-08-30 20:14:39,2025-08-30 20:14:39,
1198,180474597,Czech Liga Pro,Milan Klement,Robin Pacha,2025-08-31 19:00:00,To Win,Home,,2.62,1.25,109.60000000000004,,,2025-08-30 20:14:39,2025-08-30 20:14:39,
1204,180474609,Czech Liga Pro,Jakub Pilch,Adam Pokorny,2025-08-31 19:30:00,To Win,Home,,2.25,1.3333333333333333,68.75,,,2025-08-30 20:14:39,2025-08-30 20:14:39,
1226,180474657,Czech Liga Pro,Jan Steffan,Tomas Regner,2025-09-01 02:30:00,To Win,Away,,3.5,2.0,75.0,0.0,-1.0,2025-08-30 20:14:40,2025-09-01 08:22:26,Jan Steffan
1227,180493631,Czech Liga Pro,Martin Stefek,Vitezslav Bosak,2025-08-31 10:00:00,Total,Under U 76.5,76.5,1.83,1.0,83.0,,,2025-08-31 08:17:54,2025-08-31 08:17:54,
1229,180493633,Czech Liga Pro,Vitezslav Bosak,Tomas Hrabec,2025-08-31 12:30:00,Total,Over O 76.5,76.5,1.83,1.0,83.0,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1230,180500457,TT Cup,Bohuslav Budik,Jaroslav Dohnal,2025-08-31 08:25:00,Total,Under U 74.5,74.5,1.83,1.5384615384615383,18.95000000000001,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1231,180500458,TT Cup,Vojtech Koutnik,Jaroslav Dohnal,2025-08-31 08:55:00,Total,Under U 72.5,72.5,1.83,1.25,46.40000000000002,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1232,180500507,TT Cup,Petr Vodal,Marek Hluchy,2025-08-31 10:20:00,Total,Under U 74.5,74.5,1.83,1.2666666666666666,44.47368421052632,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1233,180500601,TT Cup,David Vesecky,Pavel Benes,2025-08-31 10:55:00,Total,Under U 74.5,74.5,1.9,1.1764705882352942,61.499999999999986,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1234,180500509,TT Cup,Petr Vodal,Jean-Baptiste Cousin,2025-08-31 11:20:00,Total,Under U 75.5,75.5,1.83,1.4285714285714286,28.09999999999999,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1235,180500602,TT Cup,Vaclav Hejda Snr,Marek Kulisek,2025-08-31 11:25:00,Total,Under U 74.5,74.5,1.83,1.0,83.0,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1236,180500511,TT Cup,Marek Hluchy,Jakub Mach,2025-08-31 11:50:00,Total,Under U 75.5,75.5,1.83,1.4615384615384615,25.210526315789483,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1237,180500603,TT Cup,David Vesecky,Marek Kulisek,2025-08-31 11:55:00,Total,Under U 74.5,74.5,1.83,1.1818181818181819,54.846153846153854,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1238,180500513,TT Cup,Petr Vodal,Jakub Mach,2025-08-31 12:20:00,Total,Under U 74.5,74.5,1.83,1.5384615384615383,18.95000000000001,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1239,180500604,TT Cup,Pavel Benes,Vaclav Hejda Snr,2025-08-31 12:25:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1240,180500514,TT Cup,Jean-Baptiste Cousin,Marek Hluchy,2025-08-31 12:50:00,Total,Under U 74.5,74.5,1.9,1.4615384615384615,29.999999999999993,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1241,180500605,TT Cup,David Vesecky,Vaclav Hejda Snr,2025-08-31 12:55:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1242,180500607,TT Cup,Marek Kulisek,Pavel Benes,2025-08-31 13:25:00,Total,Under U 75.5,75.5,1.83,1.0833333333333333,68.92307692307695,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1247,180469549,TT Elite Series,Piotr Maruszak,Marcin Marchlewski,2025-08-31 10:40:00,Total,Under U 74.5,74.5,1.83,1.1764705882352942,55.55,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1248,180469550,TT Elite Series,Grzegorz Poliniewicz,Maciej Sinicki,2025-08-31 11:05:00,To Win,Away,,4.5,2.5,80.00000000000001,,,2025-08-31 08:17:55,2025-08-31 08:17:55,
1255,180469579,TT Elite Series,Mateusz Golebiowski,Bartosz Czerwinski,2025-08-31 12:50:00,To Win,Away,,8.0,2.857142857142857,179.99999999999997,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1256,180469557,TT Elite Series,Bartlomiej Mleczko,Piotr Maruszak,2025-08-31 13:10:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1260,180469582,TT Elite Series,Petr David,Bartosz Czerwinski,2025-08-31 13:40:00,To Win,Away,,6.5,2.0,225.0,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1262,180469560,TT Elite Series,Grzegorz Poliniewicz,Marcin Marchlewski,2025-08-31 14:25:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1266,180469587,TT Elite Series,Bartosz Czerwinski,Jan Zandecki,2025-08-31 15:10:00,To Win,Home,,2.62,1.5384615384615388,70.29999999999998,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1270,180469592,TT Elite Series,Aleksander Lilien,Maciej Makajew,2025-08-31 15:55:00,Total,Under U 75.5,75.5,1.83,1.0,83.0,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1275,180469612,TT Elite Series,Szymon Sporek,Krystian Kolodziej,2025-08-31 17:05:00,To Win,Home,,2.25,1.3888888888888888,61.999999999999986,,,2025-08-31 08:17:56,2025-08-31 08:17:56,
1281,180469616,TT Elite Series,Krystian Kolodziej,Mateusz Czernik,2025-08-31 18:20:00,To Win,Away,,7.0,3.5714285714285716,95.99999999999997,,,2025-08-31 08:17:57,2025-08-31 08:17:57,
1282,180469601,TT Elite Series,Bartlomiej Mleczko,Aleksander Lilien,2025-08-31 18:35:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-08-31 08:17:57,2025-08-31 08:17:57,
1288,180469605,TT Elite Series,Bartlomiej Mleczko,Maciej Makajew,2025-08-31 19:45:00,Total,Under U 75.5,75.5,1.83,1.090909090909091,67.75,,,2025-08-31 08:17:57,2025-08-31 08:17:57,
1291,180469621,TT Elite Series,Maciej Nowalinski,Mateusz Czernik,2025-08-31 20:15:00,To Win,Away,,4.33,2.5,73.2,,,2025-08-31 08:17:57,2025-08-31 08:17:57,
1292,180469621,TT Elite Series,Maciej Nowalinski,Mateusz Czernik,2025-08-31 20:15:00,Total,Under U 70.5,70.5,1.83,1.1538461538461537,58.60000000000001,,,2025-08-31 08:17:57,2025-08-31 08:17:57,
1300,180469639,TT Elite Series,Mateusz Czernik,Krystian Kolodziej,2025-08-31 21:55:00,To Win,Home,,7.0,3.5714285714285716,95.99999999999997,0.0,-1.0,2025-08-31 08:17:57,2025-09-01 08:22:26,Krystian Kolodziej
1304,180469632,TT Elite Series,Maciej Makajew,Aleksander Lilien,2025-08-31 23:00:00,Total,Under U 75.5,75.5,1.83,1.0,83.0,1.0,0.8300000000000001,2025-08-31 08:17:57,2025-09-01 08:22:26,53
1305,180469644,TT Elite Series,Krystian Kolodziej,Szymon Sporek,2025-08-31 23:05:00,To Win,Away,,2.25,1.3888888888888888,61.999999999999986,0.0,-1.0,2025-08-31 08:17:57,2025-09-01 08:22:26,Krystian Kolodziej
1309,180521983,TT Elite Series,Adrian Spychala,Miroslav Sklensky,2025-09-01 04:20:00,Total,Under U 74.5,74.5,1.83,1.1764705882352942,55.55,1.0,0.8300000000000001,2025-08-31 08:17:58,2025-09-01 08:22:26,51
1314,180521989,TT Elite Series,Maciej Nowalinski,Miroslav Sklensky,2025-09-01 05:50:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,0.0,-1.0,2025-08-31 08:17:58,2025-09-01 08:22:26,94
1324,180521997,TT Elite Series,Miroslav Sklensky,Mateusz Golebiowski,2025-09-01 08:25:00,Total,Under U 74.5,74.5,1.83,1.1764705882352942,55.55,,,2025-08-31 08:17:59,2025-08-31 08:17:59,
1326,180521999,TT Elite Series,Maciej Nowalinski,Mateusz Golebiowski,2025-09-01 09:10:00,Total,Under U 72.5,72.5,1.83,1.1764705882352942,55.55,,,2025-08-31 08:17:59,2025-08-31 08:17:59,
1349,180527262,Czech Liga Pro,Pavel Smetka,Viktor Michna,2025-09-01 08:30:00,Total,Under U 76.5,76.5,1.83,1.2,52.500000000000014,,,2025-08-31 14:13:34,2025-08-31 14:13:34,
1352,180527275,Czech Liga Pro,Matej Pycha,Miroslav Tuma,2025-09-01 10:30:00,To Win,Home,,2.5,1.25,100.00000000000003,,,2025-08-31 14:13:34,2025-08-31 14:13:34,
1359,180527292,Czech Liga Pro,Jakub Levicky,Jiri Stach,2025-09-01 11:30:00,To Win,Home,,2.37,1.5000000000000004,57.99999999999997,,,2025-08-31 14:13:34,2025-08-31 14:13:34,
1361,180527297,Czech Liga Pro,Vaclav Kosar,Matej Pycha,2025-09-01 12:00:00,To Win,Away,,3.4,1.25,172.0,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1362,180527304,Czech Liga Pro,Frantisek Just,Patrik Pycha,2025-09-01 12:30:00,To Win,Home,,2.37,1.4285714285714286,65.89999999999999,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1364,180527347,Czech Liga Pro,Radim Pavelka,Milan Kolar,2025-09-01 18:00:00,To Win,Away,,3.0,2.0,50.0,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1365,180527349,Czech Liga Pro,Tomas Andrle,Rostislav Hasmanda,2025-09-01 18:00:00,To Win,Home,,2.2,1.4285714285714286,54.0,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1366,180527357,Czech Liga Pro,Vratislav Petracek,Tomas Postelt,2025-09-01 18:30:00,To Win,Home,,2.75,1.6666666666666667,65.0,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1367,180527360,Czech Liga Pro,Milan Kolar,Frantisek Briza,2025-09-01 19:00:00,To Win,Away,,2.5,1.6666666666666667,49.999999999999986,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1369,180527364,Czech Liga Pro,Petr Bradac,Vratislav Petracek,2025-09-01 19:00:00,To Win,Away,,2.62,1.6666666666666667,57.199999999999996,,,2025-08-31 14:13:35,2025-08-31 14:13:35,
1377,180527376,Czech Liga Pro,Erik Mares,Vratislav Petracek,2025-09-01 20:00:00,To Win,Away,,3.0,1.6666666666666667,80.0,,,2025-08-31 14:13:36,2025-08-31 14:13:36,
1386,180527390,Czech Liga Pro,Ales Bayer,Milan Klement,2025-09-01 22:30:00,To Win,Away,,1.83,1.0752688172043012,70.19,,,2025-08-31 14:13:36,2025-08-31 14:13:36,
1391,180527402,Czech Liga Pro,Jiri Ruzicka,Milan Klement,2025-09-02 00:00:00,To Win,Away,,2.62,1.1111111111111112,135.8,0.0,-1.0,2025-08-31 14:13:36,2025-09-02 08:21:04,Jiri Ruzicka
1398,180527408,Czech Liga Pro,Milan Klement,Rostyslav Kliuchuk,2025-09-02 01:00:00,To Win,Home,,1.8,1.1111111111111112,62.000000000000014,,,2025-08-31 14:13:36,2025-08-31 14:13:36,
1400,180527411,Czech Liga Pro,Tomas Petrek,Martin Sychra,2025-09-02 01:30:00,To Win,Home,,2.25,1.4285714285714286,57.49999999999999,0.0,-1.0,2025-08-31 14:13:37,2025-09-02 08:21:04,Martin Sychra
1404,180527416,Czech Liga Pro,Milan Klement,Michal Regner,2025-09-02 02:00:00,To Win,Home,,2.62,1.5873015873015872,65.06000000000002,1.0,1.62,2025-08-31 14:13:37,2025-09-02 08:21:04,Milan Klement
1406,180534628,TT Cup,Ales Zacharda,Marek Teiml,2025-08-31 14:20:00,Total,Under U 75.5,75.5,1.83,1.1333333333333333,61.47058823529412,,,2025-08-31 14:13:37,2025-08-31 14:13:37,
1407,180538046,TT Cup,Vaclav Hejda Snr,David Vesecky,2025-08-31 14:30:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-08-31 14:13:37,2025-08-31 14:13:37,
1409,180534629,TT Cup,Vladimir Svoboda,Michal Kolbusovsky,2025-08-31 14:50:00,Total,Under U 74.5,74.5,1.9,1.1764705882352942,61.499999999999986,,,2025-08-31 14:13:37,2025-08-31 14:13:37,
1412,180534630,TT Cup,Ales Zacharda,Michal Kolbusovsky,2025-08-31 15:20:00,Total,Under U 75.5,75.5,1.83,1.1333333333333333,61.47058823529412,,,2025-08-31 14:13:37,2025-08-31 14:13:37,
1415,180534632,TT Cup,Ales Zacharda,Vladimir Svoboda,2025-08-31 16:20:00,Total,Under U 75.5,75.5,1.83,1.0625,72.23529411764706,,,2025-08-31 14:13:37,2025-08-31 14:13:37,
1422,180525308,TT Cup,Pavel Cibik,Martin Topol,2025-08-31 18:50:00,Total,Under U 74.5,74.5,1.83,1.2307692307692308,48.68750000000001,,,2025-08-31 14:13:38,2025-08-31 14:13:38,
1428,180525315,TT Cup,Martin Topol,Zbynek Vyskocil,2025-08-31 20:50:00,Total,Under U 74.5,74.5,1.83,1.0,83.0,,,2025-08-31 14:13:38,2025-08-31 14:13:38,
1430,180527307,Czech Liga Pro,Jaroslav Prokupek,Frantisek Briza,2025-09-01 14:00:00,To Win,Away,,2.62,1.6666666666666667,57.199999999999996,,,2025-08-31 20:15:30,2025-08-31 20:15:30,
1432,180527310,Czech Liga Pro,Marek Fabini,Jan Kanera,2025-09-01 14:00:00,Total,Under U 77.5,77.5,1.83,1.0,83.0,,,2025-08-31 20:15:30,2025-08-31 20:15:30,
1445,180527340,Czech Liga Pro,Frantisek Briza,Jiri Dedek,2025-09-01 16:30:00,To Win,Home,,2.5,1.6666666666666667,49.999999999999986,,,2025-08-31 20:15:31,2025-08-31 20:15:31,
1447,180527341,Czech Liga Pro,Jan Kanera,Michal Jezek,2025-09-01 16:30:00,Total,Under U 76.5,76.5,1.83,1.0,83.0,,,2025-08-31 20:15:31,2025-08-31 20:15:31,
1448,180559543,Challenger Series TT,Vincent Senkbeil,Michael Fuchs,2025-09-01 08:30:00,Total,Under U 72.5,72.5,1.83,1.1,66.36363636363637,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1449,180559544,Challenger Series TT,Marius Henninger,Jaime Lama,2025-09-01 09:00:00,Total,Under U 73.5,73.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1450,180559546,Challenger Series TT,Viktor Yefimov,Mike Hollo,2025-09-01 10:00:00,To Win,Away,,3.0,2.5,20.000000000000007,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1451,180559546,Challenger Series TT,Viktor Yefimov,Mike Hollo,2025-09-01 10:00:00,Total,Under U 73.5,73.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1452,180559547,Challenger Series TT,Vincent Senkbeil,Marius Henninger,2025-09-01 10:30:00,Total,Under U 75.5,75.5,1.83,1.1428571428571428,60.12500000000001,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1453,180559548,Challenger Series TT,Michael Fuchs,Mike Hollo,2025-09-01 11:00:00,Total,Under U 69.5,69.5,1.83,1.1538461538461537,58.60000000000001,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1454,180559549,Challenger Series TT,Viktor Yefimov,Dauud Cheaib,2025-09-01 11:30:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1455,180559550,Challenger Series TT,Pylyp Koloidenko,Jaime Lama,2025-09-01 12:00:00,Total,Under U 73.5,73.5,1.83,1.4285714285714286,28.09999999999999,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1456,180559551,Challenger Series TT,Michael Fuchs,Marius Henninger,2025-09-01 12:30:00,Total,Under U 70.5,70.5,1.83,1.1538461538461537,58.60000000000001,,,2025-09-01 08:22:18,2025-09-01 08:22:18,
1457,180559552,Challenger Series TT,Dauud Cheaib,Mike Hollo,2025-09-01 13:00:00,Total,Under U 74.5,74.5,1.83,1.1111111111111112,64.70000000000002,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1458,180559553,Challenger Series TT,Viktor Yefimov,Jaime Lama,2025-09-01 13:30:00,Total,Under U 67.5,67.5,1.83,1.5384615384615383,18.95000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1459,180559554,Challenger Series TT,Vincent Senkbeil,Pylyp Koloidenko,2025-09-01 14:00:00,Total,Under U 70.5,70.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1460,180559555,Challenger Series TT,Marius Henninger,Mike Hollo,2025-09-01 14:30:00,Total,Under U 74.5,74.5,1.83,1.1764705882352942,55.55,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1461,180559556,Challenger Series TT,Vincent Senkbeil,Viktor Yefimov,2025-09-01 15:00:00,Total,Under U 71.5,71.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1463,180559557,Challenger Series TT,Dauud Cheaib,Jaime Lama,2025-09-01 15:30:00,Total,Under U 67.5,67.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1464,180559558,Challenger Series TT,Michael Fuchs,Pylyp Koloidenko,2025-09-01 16:00:00,Total,Under U 75.5,75.5,1.83,1.1538461538461537,58.60000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1465,180559559,Challenger Series TT,Marius Henninger,Viktor Yefimov,2025-09-01 16:30:00,To Win,Home,,4.33,3.5714285714285716,21.23999999999999,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1466,180559559,Challenger Series TT,Marius Henninger,Viktor Yefimov,2025-09-01 16:30:00,Total,Under U 70.5,70.5,1.83,1.3333333333333333,37.25000000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1467,180559560,Challenger Series TT,Vincent Senkbeil,Dauud Cheaib,2025-09-01 17:00:00,Total,Under U 67.5,67.5,1.83,1.1428571428571428,60.12500000000001,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1468,180559561,Challenger Series TT,Pylyp Koloidenko,Mike Hollo,2025-09-01 17:30:00,Total,Under U 64.5,64.5,1.83,1.4285714285714286,28.09999999999999,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1471,180552372,TT Cup,Jaroslav Sprongl,Roman Urban,2025-09-01 10:20:00,Total,Under U 71.5,71.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1472,180552373,TT Cup,Jiri Cermak,Jaroslav Zamyslicky,2025-09-01 10:50:00,Total,Under U 71.5,71.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1475,180552374,TT Cup,Jaroslav Sprongl,Jaroslav Zamyslicky,2025-09-01 11:20:00,Total,Under U 71.5,71.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:19,2025-09-01 08:22:19,
1479,180552376,TT Cup,Jaroslav Sprongl,Jiri Cermak,2025-09-01 12:20:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1481,180552377,TT Cup,Jaroslav Zamyslicky,Roman Urban,2025-09-01 12:50:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1485,180576827,TT Cup,Michal Brozek,Daniel Hyza,2025-09-01 14:55:00,Total,Under U 75.5,75.5,1.83,1.1764705882352942,55.55,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1487,180576828,TT Cup,Jaroslav Pilner,Jiri Volek,2025-09-01 15:25:00,Total,Under U 74.5,74.5,1.83,1.1333333333333333,61.47058823529412,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1491,180576829,TT Cup,Michal Brozek,Jiri Volek,2025-09-01 15:55:00,Total,Under U 74.5,74.5,1.83,1.2142857142857144,50.70588235294118,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1492,180576830,TT Cup,Daniel Hyza,Jaroslav Pilner,2025-09-01 16:25:00,Total,Under U 73.5,73.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1493,180576891,TT Cup,Zdenek Zahradka,Milan Dvorak,2025-09-01 16:50:00,Total,Under U 74.5,74.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1494,180576831,TT Cup,Michal Brozek,Jaroslav Pilner,2025-09-01 16:55:00,Total,Under U 75.5,75.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:20,2025-09-01 08:22:20,
1495,180576832,TT Cup,Jiri Volek,Daniel Hyza,2025-09-01 17:25:00,Total,Under U 74.5,74.5,1.83,1.0625,72.23529411764706,,,2025-09-01 08:22:21,2025-09-01 08:22:21,
1496,180577082,TT Cup,Michal Kolbusovsky,Marek Teiml,2025-09-01 18:20:00,Total,Under U 75.5,75.5,1.83,1.1111111111111112,64.70000000000002,,,2025-09-01 08:22:21,2025-09-01 08:22:21,
1499,180577083,TT Cup,Jan Framberk,Ales Zacharda,2025-09-01 18:50:00,Total,Under U 74.5,74.5,1.83,1.1333333333333333,61.47058823529412,,,2025-09-01 08:22:21,2025-09-01 08:22:21,
1500,180577112,TT Cup,Pavel Benes,David Bochnak,2025-09-01 18:55:00,Total,Under U 72.5,72.5,1.83,1.25,46.40000000000002,,,2025-09-01 08:22:21,2025-09-01 08:22:21,
1502,180577084,TT Cup,Michal Kolbusovsky,Ales Zacharda,2025-09-01 19:20:00,Total,Under U 72.5,72.5,1.83,1.1333333333333333,61.47058823529412,,,2025-09-01 08:22:21,2025-09-01 08:22:21,
