id,event_id,league_name,home_team,away_team,event_time,bet_type,selection,handicap,odds,fair_odds,estimated_roi,result,profit,created_at,updated_at,actual_result,home_elo_at_bet,away_elo_at_bet,elo_prob_home,implied_prob,bet_edge,min_roi_required,bet_decision_reason,player_form_home,player_form_away,h2h_summary,bet_timestamp
451,183068027,Czech Liga Pro,Lubor Sulava,Pavel Berdych,2025-10-16T18:30:00,Total,Under U 77.5,77.5,1.83,1.3333333333333333,37.25000000000001,0.0,-1.0,2025-10-15 14:17:54,2025-10-16 20:17:48,99 games,1539.4450240173,1534.5273171405993,0.5070766765073023,0.5464480874316939,0.20355191256830607,15.0,Aceita: Under em Jogo Parelho com ROI 37.25% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:45.229353
452,183068029,Czech Liga Pro,Michal Hampl,Petr Saleny,2025-10-16T19:00:00,Total,Under U 76.5,76.5,1.83,1.4225941422594144,28.638235294117642,0.0,-1.0,2025-10-15 14:17:54,2025-10-16 20:17:48,82 games,1482.535111342756,1540.7577306827375,0.4169865380657969,0.5464480874316939,0.15649308903889425,15.0,Aceita: Under em Jogo Parelho com ROI 28.64% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:45.385060
453,183068032,Czech Liga Pro,Zdenek Bilek,Tomas Turek,2025-10-16T19:00:00,Total,Over O 76.5,76.5,1.83,1.518987341772152,20.474999999999998,0.0,-1.0,2025-10-15 14:17:54,2025-10-16 20:17:48,71 games,1535.5238595277397,1542.239248228527,0.4903369821038569,0.5464480874316939,0.1118852459016394,20.0,Aceita: Over em Jogo Parelho com ROI 20.47% >= 20%,N/A,N/A,N/A,2025-10-15T14:17:45.784122
454,183068033,Czech Liga Pro,Marcel Pikous,Adam Brazda,2025-10-16T19:30:00,Total,Under U 77.5,77.5,1.83,1.5,21.999999999999996,0.0,-1.0,2025-10-15 14:17:54,2025-10-16 20:17:49,96 games,1513.9917098396936,1515.200310887976,0.4982606902925065,0.5464480874316939,0.1202185792349727,15.0,Aceita: Under em Jogo Parelho com ROI 22.00% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:45.921265
455,183068035,Czech Liga Pro,Pavel Berdych,Ondrej Pastorek,2025-10-16T19:30:00,Total,Under U 76.5,76.5,1.8,1.3793103448275863,30.499999999999993,1.0,0.8,2025-10-15 14:17:54,2025-10-16 20:17:49,73 games,1534.5273171405993,1495.4733681871721,0.5559676284584683,0.5555555555555556,0.1694444444444444,15.0,Aceita: Under em Jogo Parelho com ROI 30.50% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:46.042708
456,183068038,Czech Liga Pro,Adam Brazda,Petr Saleny,2025-10-16T20:00:00,Total,Under U 76.5,76.5,1.83,1.4634146341463414,25.050000000000004,1.0,0.8300000000000001,2025-10-15 14:17:54,2025-10-17 08:21:46,55 games,1515.200310887976,1540.7577306827375,0.4632861132926352,0.5464480874316939,0.13688524590163942,15.0,Aceita: Under em Jogo Parelho com ROI 25.05% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:46.281964
457,183068039,Czech Liga Pro,Robin Pacha,Sebastian Kasnik,2025-10-16T20:00:00,Total,Under U 77.5,77.5,1.8,1.431578947368421,25.735294117647058,0.0,-1.0,2025-10-15 14:17:54,2025-10-17 08:21:46,95 games,1532.5857898371332,1524.6718023201863,0.5113871742066248,0.5555555555555556,0.14297385620915026,15.0,Aceita: Under em Jogo Parelho com ROI 25.74% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:46.388629
458,183068042,Czech Liga Pro,Ondrej Pastorek,Lubor Sulava,2025-10-16T20:00:00,Total,Under U 77.5,77.5,1.83,1.2903225806451613,41.82500000000001,1.0,0.8300000000000001,2025-10-15 14:17:54,2025-10-17 08:21:46,73 games,1495.4733681871721,1539.4450240173,0.4370554155715735,0.5464480874316939,0.2285519125683061,15.0,Aceita: Under em Jogo Parelho com ROI 41.83% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:46.507203
459,183068049,Czech Liga Pro,Petr Danko,Marcel Heczko,2025-10-16T20:30:00,Total,Over O 76.5,76.5,1.9,1.4545454545454546,30.624999999999993,1.0,0.8999999999999999,2025-10-15 14:17:54,2025-10-17 08:21:46,91 games,1509.157779630685,1397.7423806631793,0.6550605075772629,0.5263157894736842,0.16118421052631582,15.0,Aceita: Over em Jogo Desequilibrado com ROI 30.62% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:47.041841
460,183068058,Czech Liga Pro,Michal Regner,Michal Hampl,2025-10-16T23:00:00,Total,Under U 75.5,75.5,1.83,1.5722543352601157,16.393382352941178,0.0,-1.0,2025-10-15 14:17:54,2025-10-17 08:21:47,83 games,1432.1377042604558,1482.535111342756,0.4279767426672168,0.5464480874316939,0.08958132433301191,15.0,Aceita: Under em Jogo Parelho com ROI 16.39% >= 15%,N/A,N/A,N/A,2025-10-15T14:17:48.176683
525,183128280,Czech Liga Pro,Julius Didi,Vladimir Kubat,2025-10-17T06:30:00,Total,Under U 76.5,76.5,1.83,1.5315315315315314,19.48823529411765,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 08:21:49,58 games,1418.8847769955316,1393.5718090666517,0.5363639709220938,0.5464480874316939,0.10649308903889432,15.0,Aceita: Under em Jogo Parelho com ROI 19.49% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:02.185173
526,183128284,Czech Liga Pro,Frantisek Laburda,Josef Cabak,2025-10-17T06:30:00,Total,Over O 76.5,76.5,1.83,1.2000000000000002,52.49999999999999,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 08:21:49,70 games,1531.1393574110893,1477.5537468866426,0.5765101917601039,0.5464480874316939,0.28688524590163933,20.0,Aceita: Over em Jogo Parelho com ROI 52.50% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:02.381218
527,183128288,Czech Liga Pro,Jaroslav Strnad 1961,Julius Didi,2025-10-17T07:00:00,Total,Under U 76.5,76.5,1.83,1.5573770491803278,17.505263157894746,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 08:21:50,52 games,1394.8146644371152,1418.8847769955316,0.4654156365280143,0.5464480874316939,0.0956571757262008,15.0,Aceita: Under em Jogo Parelho com ROI 17.51% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:02.874736
528,183128290,Czech Liga Pro,Viktor Michna,Frantisek Laburda,2025-10-17T07:00:00,Total,Over O 76.5,76.5,1.83,1.4117647058823528,29.625000000000014,,,2025-10-16 14:17:21,2025-10-16 14:17:21,,1530.7091425341725,1531.1393574110893,0.49938087133995007,0.5464480874316939,0.16188524590163944,20.0,Aceita: Over em Jogo Parelho com ROI 29.63% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:03.074588
529,183128300,Czech Liga Pro,Evzen Rychlik,Frantisek Laburda,2025-10-17T08:00:00,Total,Over O 76.5,76.5,1.83,1.4615384615384615,25.210526315789483,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 08:21:51,50 games,1524.9106176764546,1531.1393574110893,0.491037083181432,0.5464480874316939,0.13776243888409556,20.0,Aceita: Over em Jogo Parelho com ROI 25.21% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:04.360450
530,183128303,Czech Liga Pro,Jaroslav Strnad 1961,Vladimir Kubat,2025-10-17T08:30:00,Total,Under U 76.5,76.5,1.83,1.4387527839643652,27.1934984520124,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 14:18:02,70 games,1394.8146644371152,1393.5718090666517,0.501788605026173,0.5464480874316939,0.14859835219678907,15.0,Aceita: Under em Jogo Parelho com ROI 27.19% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:04.864126
531,183128310,Czech Liga Pro,Ales Barton,Michal Zahradka,2025-10-17T10:00:00,Total,Under U 76.5,76.5,1.83,1.4494773519163764,26.25240384615385,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 14:18:19,89 games,1500.2227883564374,1510.132033695444,0.48574331513036934,0.5464480874316939,0.14345575872215222,15.0,Aceita: Under em Jogo Parelho com ROI 26.25% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:05.582938
532,183128322,Czech Liga Pro,Josef Belovsky,Tomas Barta,2025-10-17T11:30:00,Total,Over O 77.5,77.5,1.83,1.5199999999999998,20.394736842105278,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 14:18:23,96 games,1472.3251260333923,1495.1592892796234,0.4671862290320955,0.5464480874316939,0.11144664941041138,20.0,Aceita: Over em Jogo Parelho com ROI 20.39% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:06.642750
533,183128327,Czech Liga Pro,Tomas Barta,Jiri Dedek,2025-10-17T12:00:00,Total,Over O 72.5,72.5,1.83,1.5510204081632653,17.986842105263168,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 14:18:24,58 games,1495.1592892796234,1567.918655915445,0.3967951792197595,0.5464480874316939,0.09828875467356923,15.0,Aceita: Over em Jogo Desequilibrado com ROI 17.99% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:07.102351
534,183128363,Czech Liga Pro,Jiri Grohsgott,Tomas Kucera,2025-10-17T15:30:00,Total,Under U 75.5,75.5,1.83,1.579220779220779,15.879934210526326,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 20:19:04,49 games,1460.469376357578,1490.2756251340068,0.457210283055388,0.5464480874316939,0.0867755967788324,15.0,Aceita: Under em Jogo Parelho com ROI 15.88% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:09.834036
535,183128375,Czech Liga Pro,Petr Macela,Jan Zajicek,2025-10-17T16:30:00,Total,Under U 75.5,75.5,1.83,1.3333333333333333,37.25000000000001,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 20:19:06,75 games,1611.452341313275,1530.4676386905035,0.6144805006028499,0.5464480874316939,0.20355191256830607,15.0,Aceita: Under em Jogo Parelho com ROI 37.25% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:10.576456
536,183128382,Czech Liga Pro,Oleksandr Kolisnyk,Michal Vavrecka,2025-10-17T18:00:00,Total,Over O 76.5,76.5,1.83,1.4034090909090908,30.396761133603256,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 20:19:07,74 games,1557.8525763003304,1578.3458480878746,0.47054196629030315,0.5464480874316939,0.16610251985575553,20.0,Aceita: Over em Jogo Parelho com ROI 30.40% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:11.138411
537,183128384,Czech Liga Pro,Vaclav Zidek,Roman Guliak,2025-10-17T18:00:00,Total,Under U 76.5,76.5,1.83,1.4444444444444444,26.692307692307693,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 20:19:08,89 games,1535.5659150586366,1484.6117960627494,0.5728076246111361,0.5464480874316939,0.14585960487599836,15.0,Aceita: Under em Jogo Parelho com ROI 26.69% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:11.323418
538,183128402,Czech Liga Pro,Tomas Turek,Oleksandr Kolisnyk,2025-10-17T19:30:00,Total,Over O 78.5,78.5,1.83,1.489971346704871,22.821153846153862,,,2025-10-16 14:17:21,2025-10-16 14:17:21,,1533.916711640409,1557.8525763003304,0.4656079155926649,0.5464480874316939,0.12470575872215228,20.0,Aceita: Over em Jogo Parelho com ROI 22.82% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:12.412534
539,183128406,Czech Liga Pro,Pavel Kalvar,Vaclav Zidek,2025-10-17T19:30:00,Total,Under U 76.5,76.5,1.83,1.3220338983050848,38.42307692307693,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-17 20:19:09,49 games,1501.9370537617328,1535.5659150586366,0.4517547481315568,0.5464480874316939,0.20996216897856246,15.0,Aceita: Under em Jogo Parelho com ROI 38.42% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:12.670044
540,183128410,Czech Liga Pro,Oleksandr Kolisnyk,Vratislav Petracek,2025-10-17T20:00:00,Total,Over O 76.5,76.5,1.83,1.4857142857142855,23.17307692307694,0.0,-1.0,2025-10-16 14:17:21,2025-10-17 20:19:10,76 games,1557.8525763003304,1541.8081529305719,0.5230733819005012,0.5464480874316939,0.1266288356452292,20.0,Aceita: Over em Jogo Parelho com ROI 23.17% >= 20%,N/A,N/A,N/A,2025-10-16T14:17:12.987626
541,183128428,Czech Liga Pro,Tomas Regner,Pavel Berdych,2025-10-17T23:00:00,Total,Under U 76.5,76.5,1.83,1.391941391941392,31.47105263157893,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-18 08:20:29,69 games,1392.6018118344575,1534.5273171405993,0.3064032102191412,0.5464480874316939,0.17197296519988492,25.0,Aceita: Under em Jogo Desequilibrado com ROI 31.47% >= 25%,N/A,N/A,N/A,2025-10-16T14:17:14.961168
542,183128434,Czech Liga Pro,Pavel Berdych,Jaroslav Strnad 1964,2025-10-18T00:00:00,Total,Under U 77.5,77.5,1.83,1.5841584158415842,15.518750000000004,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-18 08:20:36,55 games,1534.5273171405993,1512.2213568844013,0.5320568247473516,0.5464480874316939,0.08480191256830605,15.0,Aceita: Under em Jogo Parelho com ROI 15.52% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:15.746896
543,183128437,Czech Liga Pro,Tomas Regner,Jiri Havel,2025-10-18T00:30:00,Total,Under U 76.5,76.5,1.83,1.4074074074074074,30.02631578947369,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-18 08:20:37,48 games,1392.6018118344575,1559.7223218062425,0.27647334195528034,0.5464480874316939,0.16407822835777974,25.0,Aceita: Under em Jogo Desequilibrado com ROI 30.03% >= 25%,N/A,N/A,N/A,2025-10-16T14:17:16.056576
544,183128444,Czech Liga Pro,Jiri Havel,Pavel Berdych,2025-10-18T01:30:00,Total,Under U 77.5,77.5,1.83,1.4448669201520912,26.655263157894748,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-18 08:20:37,72 games,1559.7223218062425,1534.5273171405993,0.536195101911915,0.5464480874316939,0.14565717572620085,15.0,Aceita: Under em Jogo Parelho com ROI 26.66% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:16.832455
545,183128446,Czech Liga Pro,Jiri Louda,Marcel Pikous,2025-10-18T02:00:00,Total,Under U 78.5,78.5,1.83,1.5789473684210527,15.900000000000002,1.0,0.8300000000000001,2025-10-16 14:17:21,2025-10-18 08:20:38,67 games,1468.8001036715827,1513.9917098396936,0.43532836010479636,0.5464480874316939,0.08688524590163937,15.0,Aceita: Under em Jogo Parelho com ROI 15.90% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:16.969131
546,183128447,Czech Liga Pro,Jiri Plachy,Vladimir Postelt,2025-10-18T02:00:00,Total,Under U 77.5,77.5,1.83,1.5573770491803278,17.505263157894746,0.0,-1.0,2025-10-16 14:17:21,2025-10-18 08:20:41,89 games,1525.6985542245989,1446.927859911274,0.6114569473180427,0.5464480874316939,0.0956571757262008,15.0,Aceita: Under em Jogo Parelho com ROI 17.51% >= 15%,N/A,N/A,N/A,2025-10-16T14:17:17.121609
672,183187933,Czech Liga Pro,Daniel Tuma,Jaroslav Bresky,2025-10-18T06:00:00,Total,Over O 78.5,78.5,1.83,1.3043478260869565,40.29999999999999,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-18 08:20:42,95 games,1552.335601490575,1505.1210946187548,0.5675319383958344,0.5464480874316939,0.22021857923497268,20.0,Aceita: Over em Jogo Parelho com ROI 40.30% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:38.979546
673,183187943,Czech Liga Pro,Jaroslav Bresky,Tomas Barta,2025-10-18T07:00:00,Total,Over O 77.5,77.5,1.83,1.2258064516129032,49.28947368421053,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 08:20:43,73 games,1505.1210946187548,1495.1592892796234,0.5143322629673502,0.5464480874316939,0.2693413862525166,20.0,Aceita: Over em Jogo Parelho com ROI 49.29% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:40.125547
674,183187949,Czech Liga Pro,Josef Pantak,Ladislav Novotny,2025-10-18T07:30:00,Total,Under U 75.5,75.5,1.83,1.4421252371916509,26.896052631578947,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-18 08:20:45,71 games,1464.1159706150506,1599.6534343474684,0.3142732576534312,0.5464480874316939,0.146972965199885,25.0,Aceita: Under em Jogo Desequilibrado com ROI 26.90% >= 25%,N/A,N/A,N/A,2025-10-17T20:18:40.953435
675,183187958,Czech Liga Pro,Jaroslav Bresky,Radim Pavelka,2025-10-18T08:30:00,Total,Over O 75.5,75.5,1.83,1.2857142857142856,42.33333333333334,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 14:21:09,68 games,1505.1210946187548,1467.7418500663537,0.5535864660474323,0.5464480874316939,0.23132969034608386,20.0,Aceita: Over em Jogo Parelho com ROI 42.33% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:41.691501
676,183187959,Czech Liga Pro,Julius Didi,Josef Pantak,2025-10-18T08:30:00,Total,Under U 76.5,76.5,1.83,1.4960629921259843,22.32105263157894,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 14:21:11,94 games,1447.5720148829482,1464.1159706150506,0.476209312211421,0.5464480874316939,0.12197296519988499,15.0,Aceita: Under em Jogo Parelho com ROI 22.32% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:41.932064
677,183187963,Czech Liga Pro,Jaroslav Bresky,Josef Belovsky,2025-10-18T10:00:00,Total,Over O 77.5,77.5,1.83,1.1875,54.10526315789473,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 20:15:32,55 games,1505.1210946187548,1472.3251260333923,0.5470575101763654,0.5464480874316939,0.29565717572620076,20.0,Aceita: Over em Jogo Parelho com ROI 54.11% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:42.240315
678,183187969,Czech Liga Pro,Dmitro Parhomenko,David Horak,2025-10-18T10:30:00,Total,Under U 75.5,75.5,1.83,1.309090909090909,39.79166666666666,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-18 14:21:33,71 games,1452.1749303546012,1511.350284164034,0.4156538471873199,0.5464480874316939,0.2174408014571949,15.0,Aceita: Under em Jogo Parelho com ROI 39.79% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:42.946320
679,183187972,Czech Liga Pro,Josef Belovsky,Daniel Tuma,2025-10-18T11:00:00,Total,Over O 74.5,74.5,1.83,1.4960629921259843,22.32105263157894,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-18 20:15:43,92 games,1472.3251260333923,1552.335601490575,0.3868488764063205,0.5464480874316939,0.12197296519988499,15.0,Aceita: Over em Jogo Desequilibrado com ROI 22.32% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:43.361093
680,183187973,Czech Liga Pro,Pavel Petr,Jaroslav Kasan,2025-10-18T11:00:00,Total,Under U 75.5,75.5,1.83,1.5789473684210527,15.900000000000002,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-18 14:21:46,61 games,1494.1876787541123,1522.95208042394,0.4586990182358204,0.5464480874316939,0.08688524590163937,15.0,Aceita: Under em Jogo Parelho com ROI 15.90% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:43.568236
681,183187976,Czech Liga Pro,Vaclav Zidek,Roman Guliak,2025-10-18T11:00:00,Total,Under U 76.5,76.5,1.9,1.4444444444444444,31.538461538461526,1.0,0.8999999999999999,2025-10-17 20:18:56,2025-10-18 20:15:43,68 games,1535.5659150586366,1484.6117960627494,0.5728076246111361,0.5263157894736842,0.1659919028340081,15.0,Aceita: Under em Jogo Parelho com ROI 31.54% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:44.041472
682,183187978,Czech Liga Pro,Tomas Barta,Jaroslav Bresky,2025-10-18T11:30:00,Total,Over O 77.5,77.5,1.83,1.2258064516129032,49.28947368421053,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 20:15:44,50 games,1495.1592892796234,1505.1210946187548,0.4856677370326497,0.5464480874316939,0.2693413862525166,20.0,Aceita: Over em Jogo Parelho com ROI 49.29% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:44.115260
683,183187982,Czech Liga Pro,Jaroslav Bresky,Daniel Tuma,2025-10-18T12:00:00,Total,Over O 78.5,78.5,1.83,1.3043478260869565,40.29999999999999,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 14:22:07,67 games,1505.1210946187548,1552.335601490575,0.4324680616041657,0.5464480874316939,0.22021857923497268,20.0,Aceita: Over em Jogo Parelho com ROI 40.30% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:44.695946
684,183187986,Czech Liga Pro,Josef Belovsky,Tomas Barta,2025-10-18T12:30:00,Total,Over O 77.5,77.5,1.83,1.5199999999999998,20.394736842105278,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 14:22:15,59 games,1472.3251260333923,1495.1592892796234,0.4671862290320955,0.5464480874316939,0.11144664941041138,20.0,Aceita: Over em Jogo Parelho com ROI 20.39% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:45.343634
685,183187993,Czech Liga Pro,Milan Cetner,Jaroslav Jonas Jnr,2025-10-18T14:00:00,Total,Over O 74.5,74.5,1.83,1.4545454545454546,25.812500000000004,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 14:22:34,52 games,1560.3011282222901,1528.797870012673,0.5452129913987988,0.5464480874316939,0.14105191256830607,15.0,Aceita: Over em Jogo Desequilibrado com ROI 25.81% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:46.357772
686,183187996,Czech Liga Pro,Oleksandr Kolisnyk,Michal Vavrecka,2025-10-18T14:30:00,Total,Over O 76.5,76.5,1.83,1.4034090909090908,30.396761133603256,,,2025-10-17 20:18:56,2025-10-17 20:18:56,,1557.8525763003304,1573.2004813439032,0.4779269451770251,0.5464480874316939,0.16610251985575553,20.0,Aceita: Over em Jogo Parelho com ROI 30.40% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:46.788954
687,183188002,Czech Liga Pro,Jaroslav Jonas Jnr,Jiri Grohsgott,2025-10-18T15:00:00,Total,Over O 76.5,76.5,1.83,1.5238095238095237,20.09375,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 20:15:45,65 games,1528.797870012673,1460.469376357578,0.5970841741222241,0.5464480874316939,0.10980191256830607,20.0,Aceita: Over em Jogo Parelho com ROI 20.09% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:47.732026
688,183188009,Czech Liga Pro,Vratislav Petracek,Oleksandr Kolisnyk,2025-10-18T16:00:00,Total,Over O 76.5,76.5,1.83,1.4857142857142855,23.17307692307694,,,2025-10-17 20:18:56,2025-10-17 20:18:56,,1541.8081529305719,1557.8525763003304,0.47692661809949877,0.5464480874316939,0.1266288356452292,20.0,Aceita: Over em Jogo Parelho com ROI 23.17% >= 20%,N/A,N/A,N/A,2025-10-17T20:18:48.884670
689,183188015,Czech Liga Pro,Jaroslav Jonas Jnr,Pavel Sprynar,2025-10-18T16:30:00,Total,Over O 76.5,76.5,1.83,1.1818181818181819,54.846153846153854,0.0,-1.0,2025-10-17 20:18:56,2025-10-18 20:15:49,55 games,1528.797870012673,1397.4836037105995,0.6804641533604182,0.5464480874316939,0.2997057587221522,15.0,Aceita: Over em Jogo Desequilibrado com ROI 54.85% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:49.682394
690,183188054,Czech Liga Pro,Marek Placek,Milan Kolar,2025-10-18T22:30:00,Total,Over O 75.5,75.5,1.83,1.425,28.421052631578945,0.0,-1.0,2025-10-17 20:18:56,2025-10-19 08:18:24,60 games,1565.4232555007786,1446.982619056467,0.6641401216881478,0.5464480874316939,0.1553062985332183,15.0,Aceita: Over em Jogo Desequilibrado com ROI 28.42% >= 15%,N/A,N/A,N/A,2025-10-17T20:18:53.388543
691,183188058,Czech Liga Pro,Miroslav Novotny,Radek Bartunek,2025-10-18T23:00:00,Total,Under U 76.5,76.5,1.83,1.4615384615384617,25.210526315789462,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-19 08:18:26,76 games,1526.0017332946347,1510.6504371181188,0.5220779255424951,0.5464480874316939,0.13776243888409545,25.0,Aceita: Under em Jogo Desequilibrado com ROI 25.21% >= 25%,N/A,N/A,N/A,2025-10-17T20:18:53.656980
692,183188077,Czech Liga Pro,Miroslav Adamec,Radek Bartunek,2025-10-19T01:30:00,Total,Under U 75.5,75.5,1.83,1.4074074074074074,30.02631578947369,1.0,0.8300000000000001,2025-10-17 20:18:56,2025-10-19 08:18:27,68 games,1428.0335438799768,1510.6504371181188,0.3832961334298186,0.5464480874316939,0.16407822835777974,25.0,Aceita: Under em Jogo Desequilibrado com ROI 30.03% >= 25%,N/A,N/A,N/A,2025-10-17T20:18:55.617017
699,183239293,Czech Liga Pro,Petr Lastuvka,Tomas Andrle,2025-10-19T06:00:00,Total,Under U 77.5,77.5,1.8,1.5370786516853931,17.105263157894747,,,2025-10-18 14:19:58,2025-10-18 14:19:58,,1592.7515832710353,1573.3872863677034,0.5278386435131289,0.5555555555555556,0.09502923976608191,15.0,Aceita: Under em Jogo Parelho com ROI 17.11% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:36.623721
700,183239295,Czech Liga Pro,Jiri Havel,Lubor Sulava,2025-10-19T06:30:00,Total,Under U 76.5,76.5,1.83,1.450381679389313,26.173684210526325,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 08:18:32,78 games,1563.7178052096779,1539.4450240173,0.5348746199274697,0.5464480874316939,0.14302559677883242,15.0,Aceita: Under em Jogo Parelho com ROI 26.17% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:36.803876
701,183239296,Czech Liga Pro,Miroslav Tuma,Radek Golis,2025-10-19T06:30:00,Total,Under U 76.5,76.5,1.8,1.25764192139738,43.12499999999999,1.0,0.8,2025-10-18 14:19:58,2025-10-19 08:18:33,72 games,1557.6384038988765,1477.5036804639253,0.6133207598699211,0.5555555555555556,0.23958333333333326,25.0,Aceita: Under em Jogo Desequilibrado com ROI 43.12% >= 25%,N/A,N/A,N/A,2025-10-18T14:19:36.937514
702,183239298,Czech Liga Pro,Jaroslav Jonas Jnr,Pavel Sprynar,2025-10-19T06:30:00,Total,Over O 76.5,76.5,1.83,1.1818181818181819,54.846153846153854,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 08:18:33,55 games,1528.797870012673,1397.4836037105995,0.6804641533604182,0.5464480874316939,0.2997057587221522,15.0,Aceita: Over em Jogo Desequilibrado com ROI 54.85% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:36.994515
703,183239303,Czech Liga Pro,Jaroslav Strnad 1964,Miroslav Tuma,2025-10-19T07:00:00,Total,Under U 76.5,76.5,1.83,1.3702770780856424,33.549632352941174,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 08:18:33,101 games,1519.9995491161148,1557.6384038988765,0.4460442457291754,0.5464480874316939,0.1833313243330119,15.0,Aceita: Under em Jogo Parelho com ROI 33.55% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:37.599421
704,183239310,Czech Liga Pro,Dmitro Parhomenko,Petr Lastuvka,2025-10-19T07:30:00,Total,Under U 76.5,76.5,1.83,1.3333333333333333,37.25000000000001,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 08:18:34,65 games,1452.1749303546012,1592.7515832710353,0.3080558250591444,0.5464480874316939,0.20355191256830607,25.0,Aceita: Under em Jogo Desequilibrado com ROI 37.25% >= 25%,N/A,N/A,N/A,2025-10-18T14:19:38.348176
